0.6612338,0.67138344

0.5320132,0.57843643

1.1331154,1.2634188

1.4254731,1.33522

0.87307537,0.8948735

1.6655401,1.5383846

1.0513359,1.3904145

1.4312258,1.3149375

1.7952476,1.7184596

1.5158812,1.4158639

1.5821762,1.6537722

1.8046933,1.6241888

1.1596057,1.2132837

0.4897629,0.48056048

0.53838444,0.6284835

1.004623,1.026617

1.0963959,1.2311147

0.8586767,0.8946017

1.0027179,1.1158061

0.689055,0.7352714

1.4990848,1.567352

0.3849876,0.4223173

0.61868376,0.5122729

0.6124203,0.5819931

0.89639187,0.8423409

0.837747,0.789214

0.56888896,0.8160015

0.53193897,0.50473136

0.2761187,0.31063595

0.25488588,0.2796696

0.261144,0.3251346

0.3139627,0.3355463

0.38930997,0.37056497

0.3310175,0.36970964

0.50782806,0.53876686

0.7698722,0.839675

0.4606142,0.51340973

0.5335892,0.6513725

0.64151263,0.8221832

0.8395347,0.9257519

0.69512665,0.6734808

0.35288393,0.3274181

0.7934737,0.6899006

0.534783,0.4888535

0.8556073,0.75601757

0.73396236,0.68621385

1.1037323,1.0923033

1.5716069,1.4124453

1.3472033,1.6880221

1.5754491,1.6694983

0.9814478,1.6513653

0.9115073,0.92937213

0.7405401,0.76608676

0.6910028,0.8091918

0.84707266,1.024615

0.84034514,0.795803

0.83725965,0.89349735

0.8037833,0.8685946

0.5847612,0.660966

0.5482308,0.5955663

0.699524,1.0359144

0.42403415,0.74331653

0.6774359,0.81541795

0.6529421,0.64946806

0.3689471,0.41848126

0.23165558,0.2596199

0.17848834,0.20168045

0.18313845,0.19057871

0.22672535,0.25841245

0.24360897,0.30488685

0.4993122,0.7775734

0.7844392,0.8209913

0.111640476,0.13531576

0.097475365,0.10076918

0.1373337,0.14736746

0.29201758,0.31032205

0.31576037,0.34963015

0.3000565,0.31746656

0.18786977,0.2001595

0.15977359,0.16378638

0.18405417,0.19623375

0.16998453,0.1875829

0.27762374,0.3545569

0.4102963,0.43602327

0.32203,0.4359833

0.2230452,0.25867537

0.5484124,0.63918734

0.7459975,0.78809273

0.40521187,0.42684433

0.21350388,0.21987034

0.18326318,0.21191227

0.43113512,0.5255556

0.4728289,0.48266104

0.18131363,0.20952484

0.2546443,0.2897398

0.2821965,0.27857184

0.18626079,0.19152413

0.0700311,0.10044233

0.06389201,0.11499424

0.10328449,0.1335252

0.1948024,0.22140512

0.24539615,0.2684355

0.29583713,0.3817755

0.8412009,0.84915096

0.67336714,0.71304387

0.3701519,0.5452154

0.53406525,0.70576787

0.679945,0.72474825

0.3552385,0.34761482

0.41419846,0.54841644

0.7808687,1.1108776

0.9458745,1.0040822

0.98825485,0.962566

0.5580208,0.66931707

0.39290127,0.41472915

0.1419052,0.16129059

0.2796781,0.29102904

0.24384099,0.24973139

0.5059673,0.5700929

0.9458745,0.90221876

1.047738,1.0040822

0.42645177,0.47828054

0.55252427,0.6654437

0.577316,0.6358016

0.73987395,0.8143388

0.300191,0.30621818

0.27131808,0.28566393

0.1577476,0.14320101

0.10254553,0.12425972

0.18007995,0.19281287

0.2910383,0.36175153

0.32960835,0.3645484

0.25380763,0.29502624

0.33217874,0.37215388

0.21280272,0.2638623

0.05775327,0.107434414

0.07889867,0.097429626

0.15506884,0.15256774

0.1517284,0.15013146

0.07655654,0.09958967

0.104654066,0.11039347

0.13350743,0.13570656

0.3055902,0.3055902

0.54056585,0.5530838

0.116074264,0.13665159

0.09924861,0.108400404

0.13903901,0.15882052

0.11057338,0.1197718

0.12136475,0.14083718

0.16271254,0.16580962

0.105502725,0.13168667

0.1891749,0.19099389

0.14006218,0.15097612

0.15438673,0.13190871

0.12719603,0.1352749

0.10709212,0.14188118

0.07063683,0.088846266

0.07725021,0.09148949

0.14370106,0.15825297

0.1891079,0.1958505

0.23881303,0.2667036

0.27777654,0.31053522

0.1814145,0.20688035

0.21498142,0.22528607

0.36761132,0.4602972

0.2275225,0.24297681

0.3325065,0.42347687

0.24359453,0.2928991

0.330505,0.37775344

0.17787376,0.14280982

0.08621463,0.119508885

0.21464078,0.221462

0.21404172,0.21057738

0.07565531,0.101608776

0.28625283,0.32021502

0.84401107,0.87554055

0.93059784,0.8082992

0.15666668,0.17115554

0.39455062,0.28856564

0.23051211,0.2222343

0.23247232,0.18575947

0.21322194,0.1987313

0.36170584,0.33524168

0.40950176,0.40699887

0.6982806,0.6999663

0.6116889,0.68115026

0.71391606,0.93371

1.2624923,1.1486918

1.4453168,1.4019008

1.1650796,1.1786332

1.2008785,1.2678734

1.0155059,0.92040867

0.8939418,0.97676533

1.0040591,0.7811902

1.3837962,1.2435067

1.3382113,1.3666925

1.3737811,1.228436

0.70902485,0.93449336

0.7481455,1.0998375

1.2637429,1.2170141

1.2087789,1.2192913

0.5735421,0.63437253

0.751498,0.6274523

0.850271,0.8001155

0.91418916,0.9855654

